"","GSM971958_JS_04_U133_2..CEL.gz","GSM971959_JS_05_U133_2.CEL.gz","GSM971961_JS_09_U133_2.CEL.gz","GSM971962_JS_100_U133_2.CEL.gz","GSM971967_JS_25_U133_2.CEL.gz","GSM971968_JS_30_U133_2.CEL.gz","GSM971970_JS_34_U133_2.CEL.gz","GSM971974_JS_38bis_U133_2.CEL.gz","GSM971985_JS_60bis_U133_2.CEL.gz","GSM971989_JS_65_U133_2.CEL.gz","GSM971990_JS_66_U133_2.CEL.gz","GSM971993_JS_71_U133_2.CEL.gz","GSM971996_JS_76_U133_2.CEL.gz","GSM972002_JS_83_U133_2.CEL.gz","GSM972005_JS_86_U133_2.CEL.gz","GSM972007_JS_88_U133_2.CEL.gz","GSM972008_JS_90_U133_2.CEL.gz","GSM972011_JS_94_U133_2.CEL.gz","GSM972012_JS_95_U133_2.CEL.gz","GSM972019_080705.02.CEL.gz","GSM972023_280605.01.CEL.gz","GSM972026_280605.07.CEL.gz","GSM972036_SOG_034165_U133_2.CEL.gz","GSM972037_SOG_0463_U133_2.CEL.gz","GSM972039_SOG_10228_U133_2.CEL.gz","GSM972042_SOG_10937_U133_2.CEL.gz","GSM972044_SOG_11196_U133_2.CEL.gz","GSM972045_SOG_11538_U133_2.CEL.gz","GSM972049_SOG_1415_U133_2.CEL.gz","GSM972050_SOG_1421b_U133_2.CEL.gz","GSM972051_SOG_14604_U133_2.CEL.gz","GSM972054_SOG_535_U133_2.CEL.gz","GSM972064_SOG_713_U133_2.CEL.gz","GSM972068_SOG_719_U133_2.CEL.gz","GSM972072_SOG_724_U133_2.CEL.gz","GSM972073_SOG_725_U133_2.CEL.gz","GSM972089_SOG_9184_U133_2.CEL.gz","GSM972091_SOG_9304_U133_2.CEL.gz","GSM972097_050805.04.CEL.gz","GSM972098_050805.06.CEL.gz","GSM972100_050805.08.CEL.gz","GSM972104_051206.14.CEL.gz","GSM972110_070123.01.CEL.gz","GSM972111_070123.03.CEL.gz","GSM972112_070123.11.CEL.gz","GSM972113_070123.15.CEL.gz","GSM972114_070123.16.CEL.gz","GSM972121_110706.23.CEL.gz","GSM972131_121206.18.CEL.gz","GSM972135_VB_005T_U133_2.CEL.gz","GSM972140_VB_012T_U133_2.CEL.gz","GSM972151_VB_055T_U133_2.CEL.gz","GSM972158_VB_078T_U133_2.CEL.gz","GSM972159_VB_080T_U133_2_2.CEL.gz","GSM972178_VB_170T_U133_2.CEL.gz","GSM972181_VB_193T_U133_2.CEL.gz","GSM972183_VB_201T_U133_2.CEL.gz","GSM972184_VB_204T_U133_2.CEL.gz","GSM972186_VB_229T_U133_2.CEL.gz","GSM972191_VB_235T_U133_2.CEL.gz","GSM972195_VB_243T_U133_2.CEL.gz","GSM972197_VB_248T_U133_2.CEL.gz","GSM972210_VB_282T_U133_2.CEL.gz","GSM972212_VB_292T_U133_2.CEL.gz","GSM972218_VB_306T_U133_2.CEL.gz","GSM972226_AD_10_U133_2.CEL.gz","GSM972227_AD_1178_U133_2.CEL.gz","GSM972228_AD_1183_U133_2.CEL.gz","GSM972231_AD_1261_U133_2.CEL.gz","GSM972232_AD_1294_U133_2.CEL.gz","GSM972234_AD_1311_U133_2.CEL.gz","GSM972239_AD_1376_U133_2.CEL.gz","GSM972240_AD_1384_U133_2.CEL.gz","GSM972259_AD_1516_U133_2.CEL.gz","GSM972262_AD_16_U133_2.CEL.gz","GSM972268_AD_416_U133_2.CEL.gz","GSM972269_AD_436_U133_2.CEL.gz","GSM972273_AD_498_U133_2.CEL.gz","GSM972275_AD_51_U133_2.CEL.gz","GSM972279_AD_57_U133_2.CEL.gz","GSM972291_AD_85_U133_2.CEL.gz","GSM972295_AD_885_U133_2.CEL.gz","GSM972296_AD_88_U133_2.CEL.gz","GSM972300_AD_950_U133_2.CEL.gz","GSM972304_MFL_188b_U133_2.CEL.gz","GSM972315_MFL_243b_U133_2.CEL.gz","GSM972325_MFL_414b_U133_2.CEL.gz","GSM972326_MFL_426b_U133_2.CEL.gz","GSM972345_MFL_694b_U133_2.CEL.gz","GSM972349_MFL_804b_U133_2.CEL.gz","GSM972350_MFL_036b_U133_2.CEL.gz","GSM972361_051206.06.CEL.gz","GSM972364_051206.10.CEL.gz","GSM972365_051206.11.CEL.gz","GSM972367_051206.13.CEL.gz","GSM972375_070123.08.CEL.gz","GSM972379_070123.13.CEL.gz","GSM972380_070123.14.CEL.gz","GSM972385_121206.08.CEL.gz","GSM972389_MFL_241_U133_2.CEL.gz","GSM972390_VB_156T_U133_2.CEL.gz","GSM972396_VB_337T_U133_2.CEL.gz","GSM972401_SOG_47_U133_2.CEL.gz","GSM972409_SOG_741_U133_2.CEL.gz","GSM972412_VB_067T_U133_2_2.CEL.gz","GSM972413_VB_074TBis_U133_2.CEL.gz","GSM972422_VB_199T_U133_2.CEL.gz","GSM972429_VB_253T_U133_2.CEL.gz","GSM972433_VB_265T_U133_2.CEL.gz","GSM972438_VB_275T_U133_2.CEL.gz","GSM972440_VB_295T_U133_2.CEL.gz","GSM972443_AD_12_U133_2.CEL.gz","GSM972444_AD_30_U133_2.CEL.gz","GSM972446_AD_64_U133_2.CEL.gz","GSM972453_MFL_160b_U133_2.CEL.gz","GSM972457_MFL_1689b_U133_2.CEL.gz","GSM972459_MFL_189b_U133_2.CEL.gz","GSM972463_MFL_327b_U133_2.CEL.gz","GSM972467_MFL_400b_U133_2.CEL.gz","GSM972472_MFL_440b_U133_2.CEL.gz","GSM972473_MFL_464b_U133_2.CEL.gz","GSM972475_MFL_507b_U133_2.CEL.gz","GSM972476_MFL_540b_U133_2.CEL.gz","GSM972477_MFL_566b_U133_2.CEL.gz","GSM972479_MFL_617b_U133_2.CEL.gz","GSM972480_MFL_627b_U133_2.CEL.gz","GSM972487_MFL_743b_U133_2.CEL.gz","GSM972488_MFL_774b_U133_2.CEL.gz","GSM972489_MFL_786b_U133_2.CEL.gz","GSM972496_MFL_043b_U133_2.CEL.gz","GSM972502_MFL_033_U133_2.CEL.gz","GSM972510_MFL_355_U133_2.CEL.gz","GSM972512_MFL_428_U133_2.CEL.gz","GSM972521_VB_335T_U133_2.CEL.gz"
"226084_at",9.021656,5.590282,6.942765,7.876649,5.893019,6.459781,4.39406,5.848587,4.888078,4.892553,5.609083,5.085147,7.979022,6.106015,3.536977,6.818277,7.643303,8.01113,6.409733,5.638962,6.091397,7.94734,5.129684,4.34063,9.057152,4.400955,3.759382,5.54511,6.08397,5.078732,8.690206,7.858868,7.024963,8.416797,6.989421,6.348307,9.157683,4.352824,7.878038,4.731324,5.503272,8.367041,5.83133,5.702435,6.717159,8.123414,5.900923,6.115778,7.549465,4.659644,7.182583,5.08979,6.164272,5.113194,4.061031,8.449893,5.499427,7.969839,7.666488,6.252408,4.245229,4.867457,6.663753,4.946401,4.375649,6.347021,4.496896,5.081462,7.742003,8.290694,8.478529,5.423564,7.18205,4.350428,7.685189,5.345347,5.64116,4.751587,8.823484,8.477964,5.462777,4.836753,4.947524,5.725774,4.920477,7.024254,5.543513,5.34042,7.966473,9.019774,4.150254,9.0487,5.605157,6.92216,7.401624,6.704882,5.32593,6.991867,7.654071,6.075896,6.009429,5.610852,7.31588,6.873547,7.103368,7.956121,7.284844,4.816444,8.474877,8.23877,6.421259,5.209772,9.038358,7.749881,5.399328,4.869377,5.869584,4.622996,9.616303,6.101165,5.513539,4.922536,8.857457,4.875363,8.040577,5.135223,4.505345,4.915639,5.870743,3.692532,6.536422,4.67543,5.953904,6.902191
"226103_at",8.597258,3.639718,6.914134,8.20666,4.536741,6.672272,4.330383,5.195884,4.63338,4.574489,4.972033,5.186484,7.390278,4.826686,2.61691,7.968314,6.412172,8.00749,4.485334,6.02976,4.978765,6.629974,4.94506,3.776815,9.174764,4.340886,3.718277,4.248009,3.915778,4.939215,9.003637,7.788266,5.194986,6.233058,6.539973,6.601506,9.162416,3.831805,6.843113,3.91616,3.843651,7.755177,4.1832,4.263646,6.943858,7.540012,4.630833,4.686223,6.785985,3.755166,7.669895,4.080911,6.701804,4.931287,3.784955,6.750643,3.535085,7.055398,7.158326,4.902781,3.893851,3.698138,6.652996,4.523556,4.0064,4.144887,3.925922,4.130483,7.154199,6.064115,9.30384,7.806959,7.195163,4.449276,8.188113,4.360818,3.804961,3.817269,6.655154,6.048613,6.347889,3.701957,6.245627,5.271492,4.343573,4.907974,5.831494,4.314333,8.642924,8.103336,3.569358,6.62906,4.142795,6.35711,7.109158,6.651357,3.581509,7.058508,7.863519,7.076289,3.993269,5.355406,6.702495,5.818802,5.038686,7.100251,5.453929,3.993782,8.774269,8.143592,7.387346,4.828014,6.679378,4.750475,4.478237,4.536621,4.929473,4.665839,9.713609,5.332118,5.652912,3.937063,8.376607,3.890273,7.941227,3.975202,4.103107,4.81613,4.798422,4.162284,4.365443,4.636541,4.955314,7.004167
"226142_at",7.658384,4.210687,7.376735,7.469711,5.123324,6.737845,4.253615,5.248791,5.74644,5.308251,7.175028,6.236825,7.43565,6.0456,3.384833,6.926969,6.078718,7.402229,5.229609,6.235942,4.686689,7.661132,4.649127,9.053061,8.014352,5.293571,5.155094,4.755999,4.531855,4.68607,6.850942,6.355626,5.689937,7.368815,6.515527,7.016094,7.036933,5.671625,6.977487,3.940058,4.485971,8.039454,5.015336,5.416328,7.746904,7.138368,5.865354,5.323931,6.921962,4.360281,7.385391,6.350693,6.899545,6.141076,4.434188,6.626138,4.178326,7.214311,6.235729,5.820787,3.940407,4.772098,5.593654,6.349303,5.660387,5.128672,5.349267,4.649828,6.558338,5.920901,7.061639,6.661965,6.017637,4.67198,7.510754,4.664122,6.341247,5.345902,5.891411,5.982544,5.778455,9.97969,4.72025,5.590582,5.871321,5.395215,5.749375,3.934643,6.903517,7.03463,4.506074,8.364579,5.009336,6.338493,6.982187,7.485632,5.000654,5.883873,7.024694,5.420701,5.127945,4.881861,7.471912,6.427554,6.089875,8.098216,6.230971,4.589947,7.541835,7.597077,6.997507,5.107691,5.977899,5.338287,5.353982,8.524039,6.533936,4.195555,7.15362,5.779071,6.291607,4.451989,7.175186,5.840439,6.917621,5.410996,5.171856,8.773762,5.088893,5.350214,4.609228,5.057259,8.230915,6.475628
"226145_s_at",6.918439,6.082841,3.732483,5.456558,6.073573,6.156493,4.118366,3.476394,3.299016,4.552571,5.400012,4.884383,4.087034,5.665176,7.120384,5.223244,6.626771,5.739443,2.684974,6.264966,3.647973,4.888218,4.270789,3.38936,7.695766,4.504812,6.420565,4.838898,5.870662,4.030724,6.868106,6.313778,4.026455,4.582821,7.192536,3.447038,7.047185,4.105924,4.028402,3.934337,4.079919,5.420739,3.344215,4.069924,4.768222,5.721224,4.31658,3.589013,4.387431,5.805727,5.234943,4.122874,3.394678,3.804705,4.753696,3.849144,4.46982,6.961457,7.058375,4.252804,4.899316,4.116987,6.387436,4.090337,5.09127,5.776217,4.482919,6.499398,5.713831,4.57358,6.388859,4.444797,5.753738,5.117921,5.973994,3.698847,3.390693,4.512432,8.70911,6.235277,4.369384,5.188756,3.936647,5.285275,4.604328,5.478788,3.089151,4.119722,4.104111,6.512549,6.992432,6.588267,7.094336,5.424208,3.49249,4.679543,3.057692,5.720292,5.848956,4.446297,5.565294,4.382741,6.039306,3.430396,5.776898,4.115768,4.242823,4.778123,4.817027,5.784516,4.840748,2.797158,6.607994,3.699693,3.972831,5.742826,7.440052,7.16243,7.105599,5.716477,2.853115,4.940326,4.70587,4.599733,3.320418,5.765821,6.078985,5.800328,3.490456,3.333339,4.483487,3.615915,7.042529,3.935164
"226147_s_at",11.06637,13.29626,4.971396,13.16874,12.99628,4.745977,12.27117,12.84854,12.99233,13.17966,12.56422,13.06484,11.5087,10.94168,12.30302,12.34235,4.596405,6.716163,12.59701,12.56459,13.08205,6.765192,13.606,13.20393,3.914588,13.37206,9.596321,13.49053,12.77463,13.27477,7.062146,11.86395,11.70913,6.211164,7.399385,12.14951,12.32855,13.0644,11.65815,12.01545,11.70392,10.63854,10.80434,11.22038,10.25579,5.30918,12.20444,12.83649,12.50133,10.8072,11.91999,12.9539,12.43771,13.32352,13.47057,5.416885,8.382437,6.601498,12.30261,12.14879,13.00065,13.44911,5.291929,11.14865,12.28601,13.5471,12.36018,13.22854,6.246718,10.03476,12.62357,11.93794,6.53032,11.64039,9.422907,11.35025,12.48087,12.73301,8.436872,5.228329,13.05708,11.29048,13.75038,12.63225,12.52722,12.36796,11.85397,12.41784,11.90396,11.24534,14.13407,6.558122,7.495008,11.24985,8.275532,10.45762,14.03955,6.600789,10.46919,10.76316,11.33693,11.93255,12.37413,12.42093,13.04697,11.56011,5.819268,12.7414,11.23282,6.427582,11.93981,13.62427,12.43997,12.36645,12.05037,12.3954,11.69569,12.7642,6.717707,7.243263,12.26939,11.85489,11.64625,11.00725,1.283766,12.65866,12.82517,12.32522,12.31185,14.20413,10.55547,12.32649,12.04376,11.20052
"226152_at",6.50847,4.384445,6.14887,6.362088,4.098557,6.356837,4.398872,4.260179,3.737012,4.122937,4.341929,4.695692,6.835117,4.116618,3.683613,6.022924,5.650738,6.635378,4.304562,5.805626,3.969051,5.778427,3.855778,4.627376,6.977962,4.008961,5.169505,3.827411,4.913098,3.667797,6.929185,5.653224,5.353455,6.149789,5.336791,5.447244,7.17305,3.855575,5.934163,3.648477,3.620677,5.990051,4.51972,3.959781,5.805735,6.151108,4.208545,4.271719,5.800036,3.319971,5.581272,3.732713,5.291519,4.475866,4.052812,6.118788,3.354002,5.112099,6.623074,4.737273,5.151255,3.876476,6.097842,4.860391,3.662458,4.658405,4.239333,4.335454,6.543484,4.813149,6.215264,5.89842,5.906128,4.394381,6.54496,3.979622,4.098377,4.172427,7.89977,5.606201,5.855598,4.503399,4.09321,3.954217,4.370229,4.204862,5.468284,3.683907,5.799273,6.257194,3.713184,6.446836,4.188842,5.226625,5.845363,5.574603,3.713716,6.121494,5.327965,4.233694,4.415559,4.352384,5.86011,6.750483,5.023726,5.934447,5.241621,4.275368,6.237431,6.685434,5.275195,4.09314,6.286743,4.50588,4.415171,3.963615,4.683307,4.111817,7.664682,5.996546,4.64412,3.975291,6.216965,4.698496,6.734044,4.557149,3.661223,4.481357,4.464886,3.719056,4.964722,4.000734,5.325552,5.851732
"226225_at",6.309622,3.986325,6.834843,6.933774,4.152689,6.374875,3.760825,3.808928,4.165881,4.630942,5.207943,5.392175,7.2539,5.148334,2.933008,6.079507,5.17114,6.782804,3.842665,6.31204,3.755909,5.561588,4.830478,3.98361,7.068997,4.538681,3.383319,4.674263,3.506811,4.172441,6.710458,6.234195,6.376327,6.637927,5.680123,6.498163,6.458159,3.643555,7.150981,2.96504,4.106501,6.497434,4.014682,3.933031,5.301468,5.346284,4.083875,4.010058,6.52681,3.428521,5.188321,3.727339,6.280081,5.031649,3.42608,6.243564,3.877612,4.971105,6.118774,4.065697,4.085485,4.05161,4.899638,4.009478,3.587148,4.504915,3.887436,4.063638,6.545081,5.072702,7.601406,4.501691,5.606813,4.277075,6.99833,4.41633,3.928793,4.022129,6.775662,6.493715,7.046938,3.859672,4.759979,3.9348,3.415973,4.24154,5.80783,4.189834,6.595015,7.004493,4.092391,7.861892,4.199934,5.560242,5.708093,5.372794,3.472466,5.469219,4.679525,4.331663,4.734471,4.339446,6.814839,6.711229,6.283385,7.310107,4.324498,4.43095,6.606222,6.365286,6.158642,4.517217,7.754692,5.5282,4.128772,4.373863,4.744369,4.292444,7.337983,4.730243,5.207414,4.063327,6.967034,3.032876,6.979436,4.323335,4.233032,4.742401,4.233573,3.46013,4.346488,5.038787,5.06165,6.083552
"226237_at",9.175084,3.949766,9.784701,10.07083,5.587172,9.334377,6.617858,8.363329,4.078854,6.851321,6.087984,7.060304,10.49589,6.929384,3.555691,9.968454,8.936089,10.70735,3.506655,8.805426,6.60979,7.065611,7.148718,4.876275,8.935217,4.240602,4.086041,4.617318,5.008738,4.027619,9.228685,9.418817,9.022207,9.934882,9.078959,9.54988,8.050277,5.030462,10.44258,3.976573,5.535468,10.18609,5.244343,6.987483,9.136609,10.31353,7.54337,5.319244,9.75644,4.552774,10.14953,4.997626,8.999668,7.016261,3.759609,9.822191,3.330842,9.041655,8.933745,7.910657,4.488743,5.243886,7.93736,4.755281,4.492161,5.54423,4.742532,4.784065,8.906848,10.11412,10.66285,9.270532,9.99395,6.840614,11.98724,5.082989,5.36792,4.475127,9.030217,9.48062,9.524258,5.579988,5.432131,5.215436,4.633494,4.639149,8.277037,4.830737,9.740417,11.46736,3.751649,8.653447,7.742481,8.193017,10.04558,9.055,3.91166,8.562389,8.911233,6.650349,6.470558,5.09506,8.845427,9.937766,7.368424,10.46913,8.685587,5.697126,8.94187,10.64894,9.226871,5.001372,10.18275,8.591844,6.063579,4.760272,7.922813,4.472065,10.12342,7.667338,7.322958,4.550965,10.29748,4.587155,12.46377,5.061062,6.278546,5.342002,8.024094,3.940057,6.152318,5.031629,8.437208,9.181007
"226248_s_at",7.234517,9.152122,5.68783,9.30417,10.43624,8.81894,9.307661,9.923409,10.123,7.009267,7.465105,9.07234,7.05952,10.77344,11.46689,6.36505,4.554411,4.785416,9.138421,7.324206,10.34568,6.149855,9.402343,7.346866,5.470562,10.04497,10.09101,9.926224,10.38754,10.30073,6.351497,7.40656,5.033522,6.734719,8.84337,7.218664,8.246841,8.417597,4.517722,10.42842,8.508555,8.597586,7.814784,9.511222,7.926031,5.395349,10.04886,10.1968,6.379099,10.49636,7.064926,8.667685,6.832782,9.110983,9.493853,6.4829,10.22103,4.439859,9.114852,8.86765,9.852949,10.18988,8.941481,8.922086,10.29494,10.81051,10.42385,9.219009,4.873165,7.516193,9.612465,6.084959,6.89528,9.826956,7.094573,11.06446,7.05009,9.480515,4.247112,8.556444,8.163181,7.973551,10.15164,9.18731,8.851303,9.288409,7.463639,9.544248,9.089953,4.193473,9.318441,5.289243,11.27005,5.888822,7.142561,5.361648,9.931759,8.891996,7.311821,9.870935,8.547744,10.16638,7.766351,6.98751,8.363095,5.617695,6.398238,9.223526,4.678798,8.847104,6.797129,10.25922,6.617456,8.253588,9.766025,9.210833,8.402761,9.658363,4.459249,9.808947,7.819988,9.9892,4.817083,5.662334,7.269936,9.502186,9.046098,10.14757,10.29679,9.480196,8.237972,8.950159,8.076504,6.622844
"226303_at",8.989785,5.718848,4.755276,8.881889,3.836151,7.609523,3.948939,4.915046,5.284931,4.192347,4.672071,5.499596,7.342767,4.104103,3.727723,8.580334,5.940582,7.282968,3.479089,6.158269,4.669163,7.556334,3.966718,4.494479,9.707534,4.424784,4.425953,4.054807,3.925658,5.554007,9.33385,8.965206,6.467252,5.558244,5.082246,6.815177,10.41153,5.226083,6.339109,7.235239,3.431601,7.892879,4.50942,4.1912,4.4322,7.513022,4.562747,4.7974,5.793013,4.088311,4.752685,4.137336,4.806683,4.561413,5.866453,6.542312,3.587112,5.896685,10.08701,6.13312,4.169909,4.533151,7.986861,6.173766,5.592993,4.189781,4.450694,4.458405,8.44399,5.281825,9.319957,6.682056,6.515521,5.431083,5.402861,3.719941,4.921775,4.144051,7.596111,5.758516,7.471183,4.60983,4.816293,6.445834,6.476936,8.359642,4.107281,4.927437,9.229742,7.080413,3.727061,4.71205,5.986922,5.718381,6.305745,7.537233,3.766693,8.129586,8.347424,5.538709,4.641746,6.148555,5.163858,5.302899,7.017907,5.56424,5.404864,5.502616,9.213406,5.33431,4.247596,4.153405,5.74521,5.048791,4.255863,5.062725,4.602653,4.784918,10.21827,4.510779,5.727156,5.371652,7.895935,3.935238,3.727792,5.354679,4.070502,7.2184,4.053383,4.135731,5.449393,5.172029,5.394437,7.2744
"226304_at",6.412145,3.874813,4.182911,7.683801,3.720671,4.444291,3.427942,4.77744,3.779679,3.339859,3.649419,3.818375,5.213958,3.886508,3.741106,5.847147,3.907899,5.813687,3.682467,3.750816,4.397638,6.055882,4.022338,3.620875,8.080489,3.817351,3.529942,3.335173,3.672455,3.890485,6.928992,6.634678,3.681157,4.226436,4.245171,4.268198,7.37626,3.627241,5.346259,4.737607,3.817024,6.260518,3.926628,4.133469,4.810119,6.048219,3.965678,4.023395,5.514705,3.263805,5.324211,3.688036,4.247381,3.605319,5.004774,6.073342,3.291858,4.92713,7.50968,3.207628,3.200672,3.69311,5.125654,4.388974,3.553525,3.927534,4.312608,4.386278,4.686972,3.706286,6.003474,3.841006,5.449843,5.861639,3.518412,4.558745,5.217559,4.674493,4.897621,3.617028,5.170316,4.536609,3.822191,4.543369,3.473158,3.902208,4.010761,3.78734,6.843493,5.983088,3.137173,5.494768,3.634078,4.039686,5.436822,6.095312,3.625741,6.01174,6.481083,3.866317,4.377902,4.042741,4.585218,4.045613,4.747154,4.510371,5.254768,4.425699,6.072571,4.098666,4.449364,4.697805,3.727278,4.721473,4.253277,3.639997,4.177541,4.110654,8.367406,4.222433,3.931563,3.737698,5.552083,3.746305,4.306801,3.893888,3.873684,3.880177,4.106322,3.256275,4.655131,4.142132,4.428802,4.775819
"226311_at",7.297855,5.896518,8.42412,8.811074,6.409893,8.448869,6.859774,6.893335,3.775975,5.458718,6.566783,7.831455,10.2933,7.376653,3.213882,8.000251,8.098972,8.865052,5.903621,8.071786,6.504702,7.074465,6.382953,5.121875,7.931809,4.915483,4.482281,6.219425,5.932989,4.053508,7.811722,8.774368,8.022776,9.73028,8.039118,8.509309,6.954314,5.090676,9.463747,4.291403,6.991495,8.332167,5.994745,5.958301,8.530325,8.591384,7.511195,5.80215,8.769402,4.625953,8.441236,5.256998,8.383621,7.171182,4.363361,9.039518,5.063779,7.534197,8.292076,7.135999,6.367936,6.847675,6.93979,5.000112,4.361467,6.709354,4.632965,5.886071,8.030387,7.587176,9.687533,6.77128,9.896313,6.758188,10.13922,5.287002,5.399788,5.214193,9.650053,9.092276,7.278641,6.571309,5.258567,5.280033,5.659549,5.424571,8.051856,4.739386,8.287996,9.365304,4.397344,7.807112,5.753707,9.207722,8.876983,7.885068,5.230996,8.718832,7.120921,7.178137,7.321086,5.120203,8.969354,8.508027,6.433843,9.1956,9.235213,5.57634,8.259995,8.581454,7.86776,7.052287,10.20988,8.100519,6.087823,4.838114,5.900206,4.700891,8.726971,7.884776,7.083377,4.853492,9.717925,5.166619,10.53875,5.12957,6.279642,5.832298,7.288972,4.398898,5.704985,5.465955,6.618755,8.521809
"226344_at",3.478987,2.828521,3.71698,4.007023,2.702069,5.364429,2.588462,2.616195,3.304534,2.954372,3.211238,3.582133,3.229982,2.348867,4.308696,3.546999,3.397228,3.97931,5.025001,4.43824,3.161499,3.178859,3.196085,2.844316,5.105845,2.726034,2.896146,2.887463,2.886747,4.277581,4.573275,3.394541,2.732245,2.7367,2.966707,3.0732,4.960085,4.743205,3.346697,3.433282,2.860769,4.030279,2.975191,2.836274,3.347662,4.061988,2.760466,3.433521,3.219171,3.217344,3.683115,4.296247,3.507935,4.543641,3.005574,2.991107,3.202456,3.257835,2.819226,3.238096,2.708929,2.985324,3.15972,3.252915,2.716432,3.473479,2.887227,2.714358,3.624957,4.02303,4.02585,3.138187,3.416924,3.142282,4.200546,2.865699,2.539197,3.507895,3.908987,3.075505,3.332584,5.207364,3.923175,2.66662,2.826122,2.776512,2.751688,4.87907,4.32606,3.402251,3.106561,5.00841,2.810538,3.140456,3.285391,3.168429,2.892177,3.336652,3.556837,3.425793,3.060093,3.340942,4.038831,2.915948,3.304123,5.286106,2.726386,3.211016,3.155007,4.741116,3.212035,2.559075,3.152527,3.004557,3.796483,4.616172,2.585055,4.197963,4.299275,2.566792,4.167355,2.965087,3.89405,2.891095,3.838967,2.580371,2.860858,2.797237,3.115574,3.368992,2.64764,3.57103,3.803041,3.598034
"226425_at",5.717782,3.217891,6.992218,5.654494,3.419857,6.079625,3.142333,3.2082,4.152327,4.029025,4.512128,4.896322,5.649433,3.62409,2.958765,5.632148,6.183082,6.009026,3.15468,5.5863,3.57505,5.168053,3.782441,3.339403,6.915327,4.011957,3.261297,3.244535,2.959923,4.184292,6.709023,5.748788,5.173454,5.812309,5.047343,5.386261,6.929819,3.140664,4.980209,3.272712,3.521335,5.711785,3.599065,3.337977,6.276235,6.172311,3.447355,4.291003,4.129553,3.003444,5.131705,3.890937,5.98637,3.920901,3.840532,4.268986,3.138891,5.368214,5.614069,3.679029,3.359221,3.434629,4.54579,4.259334,3.575504,3.632655,3.459515,3.624754,4.828654,4.575691,5.998113,5.08812,7.497227,4.396668,5.871643,3.696416,3.299721,3.722027,6.533548,4.795985,5.191128,3.104448,3.893365,3.75547,3.956373,3.263496,4.206346,3.314104,6.069652,6.218496,3.158857,6.049096,3.510281,5.649339,5.003804,5.016238,3.342541,4.759341,5.477633,4.876694,3.389117,4.213657,5.439889,5.888997,4.269006,6.738969,4.467057,3.646959,6.46032,6.571869,5.814894,3.515079,6.224017,3.880363,3.939895,4.231281,3.814688,4.105128,7.441094,3.463536,4.122847,4.207583,6.357132,3.40853,6.873466,3.868979,3.760382,4.464423,4.57381,3.884319,3.789636,4.502966,4.302513,5.62987
"226435_at",6.155632,3.811086,6.475315,6.813153,3.637986,5.898899,3.777553,4.297621,3.81663,3.889821,4.898267,5.485588,6.283285,4.49578,3.219541,5.485813,3.900075,6.069447,3.86031,5.785821,4.198124,4.735536,4.171,3.467159,6.972421,4.481053,3.733424,3.878453,3.296239,4.337714,6.473166,4.927819,4.751808,5.715424,4.506741,5.099292,5.529573,3.574877,4.769993,3.276321,3.915259,6.253862,4.185776,4.782331,4.549398,5.958943,3.636795,4.105106,5.448055,3.226849,4.492813,3.896978,5.229288,3.89535,4.254726,5.57976,3.852744,4.079391,6.105057,3.869772,3.849273,4.197554,4.951273,4.296188,3.412577,4.505663,3.985785,4.070056,6.196549,5.72384,5.722233,4.471597,5.239605,4.705891,5.489037,3.741449,4.770515,4.137517,4.676353,4.812689,5.234127,3.84863,3.469331,3.885781,4.423441,3.949905,5.028748,3.835559,5.177874,5.502452,4.964086,5.864369,3.172337,4.455264,5.027031,4.720782,3.775239,5.051156,5.973917,4.091183,4.473281,3.785422,5.705674,6.680393,4.069942,6.18084,5.233939,5.692545,5.615548,6.468891,4.661682,4.543522,6.932358,5.283889,3.475204,3.964953,4.154514,5.175051,7.50067,3.818773,5.531633,3.69854,5.526714,3.738877,5.567915,3.732648,5.889757,3.671412,4.09714,4.198613,3.877678,4.566361,5.306796,6.026335
"226439_s_at",5.298338,3.05327,4.155199,5.344533,5.418154,4.335472,3.290168,3.614517,4.57362,4.391477,3.557677,3.915503,4.206557,3.087654,2.980423,5.009027,3.476328,4.761484,3.226093,3.921665,3.469372,5.519906,3.744449,3.493302,6.875341,3.587625,3.389501,3.501587,3.538242,4.534456,5.890602,5.137307,3.871488,3.842248,3.481726,3.628409,6.701637,3.343241,4.900613,3.267242,3.801101,4.069965,3.696361,3.841389,3.766767,4.93395,3.372296,3.727738,3.970338,3.806624,3.607995,3.778521,3.914965,3.932814,3.592119,4.846295,3.435344,4.454084,4.43205,3.710268,3.213725,3.702532,4.262274,3.69218,3.700551,3.86226,3.767792,3.320032,4.260296,4.480652,4.385584,4.793065,5.240011,3.782976,4.030066,3.367697,4.018158,3.779129,4.178251,3.862673,4.196159,3.385471,5.142414,4.229766,3.533316,3.541994,3.344288,3.590857,5.336093,4.966318,3.342428,3.702089,4.107449,3.750856,3.865196,4.186605,3.356845,4.426216,4.091541,5.422754,3.640934,4.34843,3.913853,4.256724,6.096149,3.731614,3.903543,3.71897,4.752182,5.08821,3.683869,3.073708,4.090627,3.971348,4.244824,4.36301,5.43656,3.478537,6.652651,3.534665,3.248402,4.454525,4.829634,3.216883,4.165131,3.657277,3.37309,3.351504,3.359292,6.331508,3.464153,3.84516,3.331322,3.963809
